"tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "subject" "activity"
"2244" 0.281461 -0.01665031 -0.09869446 -0.9931923 -0.9811059 -0.9758104 0.8744137 -0.230162 -0.3515005 -0.9936382 -0.9893128 -0.9830592 0.07647185 0.01700616 -0.00111501 -0.9956603 -0.9913323 -0.9898972 -0.02491127 -0.0726021 0.07762943 -0.9943689 -0.9937236 -0.9945948 -0.09934142 -0.04018516 -0.05482887 -0.9971546 -0.9984093 -0.998386 14 "standing"
"2245" 0.280567 -0.01445919 -0.1077357 -0.99398 -0.9887516 -0.9695762 0.8756952 -0.2299925 -0.3484969 -0.9921009 -0.992241 -0.9782527 0.07863276 0.01415807 0.003399494 -0.9940419 -0.9908778 -0.9916291 -0.02854429 -0.07655243 0.07285879 -0.9938277 -0.9918715 -0.9810644 -0.09750073 -0.03866144 -0.0649097 -0.9967696 -0.9968157 -0.9941119 14 "standing"
"2246" 0.289717 -0.002778534 -0.09675405 -0.9895084 -0.9553206 -0.9529283 0.8775323 -0.2265576 -0.3473409 -0.9954148 -0.9822693 -0.985431 0.08074518 0.01050167 0.007702899 -0.993409 -0.9907236 -0.9907453 -0.0231514 -0.0679141 0.07700944 -0.981612 -0.9813573 -0.9579553 -0.1004302 -0.0393778 -0.05324578 -0.9954572 -0.9947575 -0.9914297 14 "standing"
"2247" 0.2881726 -0.008684233 -0.09009631 -0.9890286 -0.9388724 -0.9630029 0.8812779 -0.2183583 -0.3428134 -0.9833062 -0.9643857 -0.957346 0.07337751 0.002553622 0.0004655945 -0.9952138 -0.9881714 -0.9881684 -0.02356803 -0.07303005 0.09642574 -0.980664 -0.9807811 -0.9636336 -0.103412 -0.04493694 -0.03724499 -0.9953484 -0.9944095 -0.9920601 14 "standing"
"2248" 0.2698693 -0.02744356 -0.1139614 -0.995598 -0.9849679 -0.9854409 0.8842929 -0.2149312 -0.3366291 -0.9944425 -0.9825874 -0.9872801 0.07170754 0.01269013 -0.01065316 -0.997345 -0.9903948 -0.9899611 -0.03600109 -0.08578728 0.1049771 -0.9919576 -0.9905851 -0.9902646 -0.09787078 -0.04027947 -0.05821264 -0.9970219 -0.9947871 -0.99394 14 "standing"
"2249" 0.2744606 -0.01686782 -0.1179187 -0.9937035 -0.9662664 -0.9731237 0.8822084 -0.2202533 -0.3386781 -0.991837 -0.9837191 -0.9809356 0.0754891 0.02496388 -0.006659825 -0.9976193 -0.9931848 -0.9881254 -0.03840667 -0.0752271 0.08609741 -0.9924224 -0.9875914 -0.9789456 -0.09827173 -0.04095451 -0.0564169 -0.9957526 -0.9948548 -0.9958997 14 "standing"
"2250" 0.2758811 -0.00961808 -0.1211662 -0.9925035 -0.9659927 -0.9731702 0.880962 -0.2196949 -0.3433143 -0.996201 -0.9791133 -0.9804528 0.0770258 0.001750566 0.007029921 -0.9950944 -0.9901246 -0.9894869 -0.02960229 -0.0741679 0.08535723 -0.9887344 -0.988487 -0.9796734 -0.09743338 -0.03785813 -0.05100372 -0.9945043 -0.9957663 -0.9964375 14 "standing"
"2251" 0.247838 -0.0417635 -0.1309899 -0.9609013 -0.67616 -0.8186899 0.9785702 -0.005108099 0.1092902 -0.9572971 -0.7753225 -0.8206303 0.07176599 -0.145006 -0.03848011 -0.9614936 -0.945482 -0.9645984 -0.09449823 -0.2592465 0.4123678 -0.9716226 -0.9278606 -0.8850302 -0.08556559 -0.0618862 -0.1216084 -0.984754 -0.9726908 -0.9744604 14 "sitting"
"2252" 0.2794671 -0.03255791 -0.1194475 -0.9951892 -0.8724842 -0.9385153 0.9699203 -0.01406048 0.1045338 -0.9849948 -0.8812259 -0.9158731 0.07862741 0.07233567 0.04491527 -0.997173 -0.991143 -0.9930663 -0.06351623 -0.1872889 0.2572558 -0.9827588 -0.9777505 -0.948689 -0.08511503 -0.03628345 -0.08362581 -0.9971994 -0.9968733 -0.9942407 14 "sitting"
"2253" 0.2776884 -0.01020353 -0.09386595 -0.9887464 -0.9583006 -0.9447146 0.9702958 -0.02604373 0.09768451 -0.9925339 -0.9706021 -0.9826912 0.07346008 -8.304132e-05 0.007464122 -0.989639 -0.9906634 -0.988919 -0.04244146 -0.113474 0.173192 -0.98739 -0.9490084 -0.9673852 -0.08813548 -0.04015133 -0.08064313 -0.9943836 -0.9887519 -0.992022 14 "sitting"
"2254" 0.2757861 -0.01964274 -0.09981192 -0.9879292 -0.9678367 -0.9284818 0.9709114 -0.02200609 0.1030635 -0.9944047 -0.987306 -0.9704124 0.07745978 0.00928455 -0.04265862 -0.9892675 -0.9881244 -0.9851722 -0.02611342 -0.09521082 0.1066157 -0.9857838 -0.9514903 -0.9637959 -0.09094071 -0.02546889 -0.0728106 -0.9932706 -0.9876516 -0.9925599 14 "sitting"
"2255" 0.278886 -0.01170779 -0.1202755 -0.9926398 -0.9695188 -0.9336551 0.9696286 -0.02276417 0.106912 -0.9948609 -0.9891734 -0.9705708 0.07287541 0.008596555 0.003161047 -0.9920949 -0.9803282 -0.9773458 -0.02175258 -0.08692708 0.07336365 -0.9887941 -0.9652463 -0.9856565 -0.1001881 -0.02374263 -0.0519059 -0.9925237 -0.9898176 -0.9903771 14 "sitting"
"2256" 0.2819469 -0.01448529 -0.135395 -0.9862532 -0.96551 -0.9404201 0.9695634 -0.02021324 0.1025955 -0.9971502 -0.9859613 -0.9603929 0.07546552 0.007147365 0.02440468 -0.9825047 -0.97361 -0.9731946 -0.02483997 -0.07346902 0.07540163 -0.9892016 -0.9649995 -0.9782673 -0.1025482 -0.04555001 -0.05448484 -0.990336 -0.9893003 -0.9812151 14 "sitting"
"2257" 0.2804805 -0.01670728 -0.1220362 -0.9855296 -0.9673538 -0.9482031 0.9711298 -0.01874936 0.09237385 -0.9946876 -0.9957909 -0.9622439 0.08844931 0.0165277 -0.02566194 -0.9821291 -0.9762203 -0.9805282 -0.02467231 -0.07171211 0.07604607 -0.9924555 -0.9640584 -0.9764916 -0.097996 -0.03838952 -0.05803641 -0.9919611 -0.9881638 -0.9807994 14 "sitting"
"2258" 0.2768748 -0.01391533 -0.1049871 -0.989371 -0.9643959 -0.9556978 0.9721938 -0.01847055 0.08646489 -0.9971239 -0.9936351 -0.980599 0.07293336 0.01766722 -0.004225128 -0.9860147 -0.9769549 -0.9779107 -0.02750314 -0.05781967 0.080352 -0.9922224 -0.972232 -0.9773754 -0.1013181 -0.03905958 -0.04892493 -0.9938339 -0.986989 -0.9854721 14 "sitting"
"2259" 0.2777896 -0.01817426 -0.1094163 -0.9916624 -0.9609037 -0.956875 0.9718778 -0.01666787 0.08765134 -0.9976559 -0.9948099 -0.9833636 0.06931877 0.02744965 -0.005666506 -0.9883787 -0.9700002 -0.9754558 -0.0282812 -0.0728321 0.08915941 -0.991536 -0.9798213 -0.9786161 -0.1016562 -0.04785681 -0.05122754 -0.9918712 -0.9902619 -0.9860512 14 "sitting"
"2260" 0.278179 -0.02037446 -0.1094744 -0.9964652 -0.9683125 -0.9707882 0.9719919 -0.01674967 0.08771622 -0.9981611 -0.9939997 -0.9865435 0.0783588 0.01425962 0.03175924 -0.9936589 -0.973504 -0.9818779 -0.02857028 -0.06934212 0.0911739 -0.994716 -0.9872228 -0.9883526 -0.09450323 -0.04231342 -0.05856821 -0.9932134 -0.9941806 -0.9908342 14 "sitting"
"2261" 0.2779796 -0.0198199 -0.1091654 -0.997517 -0.9822074 -0.9743428 0.9721962 -0.0188275 0.08693809 -0.999173 -0.9923978 -0.9912394 0.0767552 0.002547577 0.01186667 -0.9940176 -0.9870824 -0.9867395 -0.02841229 -0.07055285 0.08584536 -0.996399 -0.9883613 -0.9952079 -0.09748019 -0.03616245 -0.04893191 -0.9969984 -0.9963555 -0.9946964 14 "sitting"
"2262" 0.2758028 -0.01582402 -0.1086029 -0.9946233 -0.9810813 -0.9691862 0.9720616 -0.02040302 0.08699253 -0.9996227 -0.9980419 -0.9919598 0.07727699 0.00173803 -0.01173039 -0.9918157 -0.9858174 -0.9864357 -0.02761737 -0.07721375 0.07955169 -0.9933467 -0.9840505 -0.9840461 -0.1008307 -0.04058531 -0.04583693 -0.9939692 -0.9925136 -0.9889427 14 "sitting"
"2263" 0.2975796 0.04597546 -0.04135649 -0.9697295 -0.8471688 -0.7318467 0.9598844 -0.1112742 -0.1637585 -0.979598 -0.8641499 -0.7971689 0.07919646 0.005727187 0.06535629 -0.9610424 -0.9497998 -0.9500133 -0.2681903 0.2800315 -0.3309682 -0.907641 -0.8707739 -0.8079674 -0.03828013 -0.09080369 0.05889812 -0.985647 -0.9795517 -0.9662196 14 "sitting"
"2264" 0.2822367 -0.006497167 -0.1176848 -0.981294 -0.8977437 -0.8861358 0.9643631 -0.08029336 -0.1446825 -0.9823348 -0.911306 -0.8899429 0.07920461 -0.05231527 -0.06956947 -0.9769526 -0.96727 -0.9637512 -0.1475535 0.06327198 -0.07798319 -0.9302481 -0.953859 -0.903092 -0.04542781 -0.051981 -0.00598924 -0.9898958 -0.986577 -0.9778978 14 "sitting"
"2265" 0.2755268 -0.0132688 -0.1199168 -0.9896349 -0.9515998 -0.9601828 0.9663802 -0.07123402 -0.1438387 -0.9962658 -0.9841432 -0.9506416 0.06923308 0.03779677 -0.003577648 -0.9860454 -0.9848518 -0.9793719 -0.06570696 -0.02280135 0.04768615 -0.956437 -0.9791145 -0.9483178 -0.08011381 -0.05316747 -0.02605744 -0.9927367 -0.9928046 -0.9843072 14 "sitting"
"2266" 0.2802827 -0.002075237 -0.09450862 -0.991253 -0.980824 -0.974156 0.9654866 -0.06843488 -0.1482935 -0.9985491 -0.9705289 -0.9828766 0.07234551 0.01450049 0.009679915 -0.9903477 -0.9897847 -0.9845344 -0.02464199 -0.06834839 0.1089557 -0.9791857 -0.9818355 -0.9767215 -0.09100465 -0.04645004 -0.04229551 -0.9940995 -0.9930805 -0.9882044 14 "sitting"
"2267" 0.2792925 -0.01073199 -0.09405676 -0.9930627 -0.976667 -0.9814453 0.9660339 -0.0596207 -0.1427269 -0.9969719 -0.9762591 -0.9712975 0.08061872 0.008420137 -0.0003560862 -0.9921232 -0.9850297 -0.991121 -0.0132261 -0.0980693 0.1238882 -0.988828 -0.9859349 -0.9882419 -0.09128096 -0.0435926 -0.05782179 -0.9945518 -0.9931211 -0.9899445 14 "sitting"
"2268" 0.276056 -0.01589264 -0.1099765 -0.9921424 -0.9851958 -0.9840324 0.9664983 -0.05533627 -0.1377765 -0.9990382 -0.9956993 -0.9895274 0.07298176 0.01098294 -0.00610196 -0.9908539 -0.9851545 -0.9918765 -0.01414595 -0.09941761 0.1123985 -0.9942783 -0.9849718 -0.985971 -0.1014342 -0.04345595 -0.06760567 -0.9954597 -0.994115 -0.9897052 14 "sitting"
"2269" 0.2784715 -0.01043018 -0.1124062 -0.9825742 -0.9763498 -0.9702086 0.9666573 -0.054289 -0.1377762 -0.9980642 -0.9948301 -0.9921503 0.07527751 0.01191457 -0.0035766 -0.9813364 -0.9880938 -0.9820899 -0.02023791 -0.091535 0.09467114 -0.9925404 -0.983184 -0.9850089 -0.1004402 -0.03352433 -0.05467626 -0.9951203 -0.9923485 -0.9898914 14 "sitting"
"2270" 0.2769892 -0.01401757 -0.1075897 -0.9822787 -0.9651875 -0.9669665 0.9670693 -0.05059617 -0.1389412 -0.9982058 -0.9822174 -0.9984697 0.07770443 -6.654864e-05 -0.01818083 -0.9805778 -0.9881265 -0.979877 -0.02483901 -0.08351261 0.09992512 -0.9929281 -0.9808286 -0.9833849 -0.09897537 -0.0398624 -0.04762341 -0.9941108 -0.9914665 -0.9907068 14 "sitting"
"2271" 0.2766646 -0.02388984 -0.1137474 -0.9916388 -0.9790768 -0.9774348 0.966331 -0.04885682 -0.1398653 -0.9962454 -0.9880197 -0.9923572 0.07422332 -0.002905231 -0.001739099 -0.9902563 -0.9892643 -0.9880172 -0.0277886 -0.07261701 0.09735254 -0.9940014 -0.9846509 -0.9840495 -0.101539 -0.03904618 -0.06130077 -0.9952649 -0.9941652 -0.9935633 14 "sitting"
"2272" 0.278735 -0.01741045 -0.1050849 -0.9933494 -0.9779369 -0.9769611 0.9658602 -0.05241986 -0.1412022 -0.9983032 -0.9860157 -0.9911559 0.07392696 0.01765562 -0.002747572 -0.9924413 -0.9933677 -0.9912583 -0.02912674 -0.07040513 0.07829913 -0.9964627 -0.9879472 -0.9933086 -0.09771881 -0.03329299 -0.04895767 -0.9973847 -0.9963918 -0.995696 14 "sitting"
"2273" 0.2787252 -0.01526188 -0.1063979 -0.9936251 -0.982845 -0.974745 0.9663521 -0.05321014 -0.1397562 -0.9990223 -0.9920606 -0.9857751 0.07174076 0.009478228 0.003236767 -0.9919211 -0.9942769 -0.9909111 -0.0291458 -0.07672259 0.08205102 -0.9957503 -0.9867735 -0.9876504 -0.09617121 -0.04441269 -0.05336958 -0.9964312 -0.9955908 -0.9954585 14 "sitting"
"2274" 0.2757654 -0.01839943 -0.1159689 -0.9956181 -0.987668 -0.9880246 0.9666803 -0.05212254 -0.1399914 -0.999258 -0.996844 -0.9848768 0.07893111 0.01656461 0.006342533 -0.9941116 -0.9913873 -0.9942546 -0.02839988 -0.07797522 0.08730404 -0.9960007 -0.991882 -0.9910091 -0.09754681 -0.04730473 -0.05989158 -0.9965194 -0.9967738 -0.9973343 14 "sitting"
"2275" 0.2744052 -0.0157843 -0.1138603 -0.9981044 -0.9915623 -0.9932406 0.9662266 -0.05213099 -0.1429661 -0.9971548 -0.9974207 -0.991843 0.0789025 0.02005447 -0.00346721 -0.9968318 -0.9918537 -0.9978911 -0.02643714 -0.07416504 0.08632678 -0.9973727 -0.9956505 -0.9977931 -0.09838616 -0.03993882 -0.05403523 -0.9973806 -0.9983654 -0.9986824 14 "sitting"
"2276" 0.2781348 -0.01581847 -0.1129852 -0.9923448 -0.9738274 -0.9766913 0.9654286 -0.0514363 -0.1453391 -0.9985928 -0.9973389 -0.989511 0.0806046 -0.006397115 -0.02745452 -0.99002 -0.9822375 -0.9843984 -0.02595263 -0.082213 0.0925791 -0.9950253 -0.9773763 -0.9859104 -0.1036425 -0.05368352 -0.03174341 -0.9930715 -0.9943882 -0.9921232 14 "sitting"
"2277" -0.2785737 0.0327281 0.004246843 -0.4704356 -0.5885363 -0.6478579 -0.05184868 0.5117911 0.7829599 0.1515388 -0.6705251 -0.5248013 0.3333458 -0.1537994 -0.2331328 -0.9325935 -0.9066519 -0.9432674 0.2236618 -0.4653014 0.5363351 -0.8814329 -0.9043155 -0.910629 -0.176163 -0.07011528 -0.1021898 -0.9311013 -0.9449826 -0.9477302 14 "laying"
"2278" 0.348332 -0.04267495 -0.1148962 -0.9052184 -0.8228481 -0.9195884 -0.2423374 0.5459145 0.8286746 -0.8685214 -0.9324789 -0.9573875 0.09146818 0.04261752 -0.0009867298 -0.9511 -0.9129253 -0.9556224 0.1051031 -0.3980225 0.3858878 -0.9025493 -0.905392 -0.8768524 -0.1237678 -0.01867325 -0.1107201 -0.9458172 -0.9584944 -0.9572703 14 "laying"
"2279" 0.2668236 -0.02102993 -0.09315498 -0.9502645 -0.9207478 -0.9611166 -0.2222871 0.5319255 0.8252581 -0.9403143 -0.9746602 -0.979967 0.06564283 -0.01984675 0.02540677 -0.9759787 -0.960274 -0.9804629 0.01545979 -0.2393226 0.2137172 -0.9466252 -0.9332666 -0.9311772 -0.1389606 -0.005521829 -0.1031139 -0.9806112 -0.979891 -0.9857807 14 "laying"
"2280" 0.2700022 -0.02364436 -0.09790262 -0.9860286 -0.9645386 -0.9828041 -0.22266 0.5273465 0.8313041 -0.9723874 -0.9842456 -0.9719861 0.08848162 -0.01610179 0.001012609 -0.9920017 -0.9812975 -0.9896529 -0.02531571 -0.1401148 0.1163677 -0.9884405 -0.973539 -0.9669513 -0.107636 -0.02084444 -0.07748652 -0.9916534 -0.9917243 -0.9959537 14 "laying"
"2281" 0.2813954 -0.01942344 -0.1071388 -0.9898676 -0.977125 -0.9855179 -0.2258101 0.523748 0.8354854 -0.9913193 -0.9875883 -0.9903398 0.07447539 0.02325377 -0.001437535 -0.9912944 -0.9863208 -0.9908058 -0.03552145 -0.07902698 0.07337773 -0.9883544 -0.9817999 -0.9887641 -0.09723732 -0.0372762 -0.0583977 -0.9937235 -0.9935881 -0.9973446 14 "laying"
"2282" 0.2637841 -0.01355486 -0.1099121 -0.9820309 -0.9872017 -0.9877793 -0.2245028 0.5230321 0.8354786 -0.9932914 -0.9951231 -0.995097 0.0690489 0.01135172 0.009785241 -0.9870763 -0.9882639 -0.9924404 -0.03878416 -0.05423518 0.05990102 -0.9899616 -0.9857726 -0.9897354 -0.09338146 -0.0407817 -0.05292582 -0.9927638 -0.9916115 -0.9935016 14 "laying"
"2283" 0.2617255 -0.01492287 -0.1085447 -0.9837859 -0.9748749 -0.989948 -0.2291704 0.5254946 0.8347874 -0.9791904 -0.9895581 -0.9981109 0.07675127 0.005614948 0.009175641 -0.9870928 -0.9863046 -0.9941275 -0.03818497 -0.05717531 0.07071953 -0.9871307 -0.9854408 -0.9852999 -0.1003016 -0.04147702 -0.05382138 -0.9877993 -0.990482 -0.9912368 14 "laying"
"2284" 0.2717487 -0.02616089 -0.09890326 -0.9926091 -0.9720619 -0.9861829 -0.2347181 0.5259921 0.8356437 -0.991139 -0.9875264 -0.9901968 0.07973313 0.008879825 -0.006120442 -0.9922981 -0.9859135 -0.9894913 -0.03560152 -0.05848724 0.08791933 -0.9876507 -0.9881292 -0.9903375 -0.09930963 -0.04185202 -0.05351779 -0.9883357 -0.9925517 -0.9928308 14 "laying"
"2285" 0.2793602 -0.02569582 -0.1004532 -0.9937717 -0.9767491 -0.9855396 -0.2366095 0.520227 0.839415 -0.9973355 -0.9737517 -0.9807478 0.07606739 0.02460915 -0.0107311 -0.9944104 -0.9871806 -0.9908232 -0.02571506 -0.07161899 0.08624154 -0.9915434 -0.9875585 -0.9922946 -0.09362296 -0.04308396 -0.05540523 -0.9936282 -0.9950909 -0.9954089 14 "laying"
"2286" 0.2872034 -0.01221712 -0.1129451 -0.9933658 -0.9766754 -0.9901344 -0.2359191 0.5156571 0.8420826 -0.9927759 -0.9909269 -0.9939816 0.070893 0.01785738 0.003186198 -0.9927255 -0.9873922 -0.9913739 -0.02396993 -0.08054944 0.08287039 -0.9877954 -0.9911999 -0.9967856 -0.1013223 -0.04375199 -0.05689564 -0.9933733 -0.9948952 -0.9972079 14 "laying"
"2287" 0.2840991 -0.01320829 -0.1120401 -0.9922419 -0.9753634 -0.9912572 -0.2329741 0.517975 0.8406986 -0.9912385 -0.9855686 -0.9900658 0.07613221 0.005294021 -0.007562651 -0.9920632 -0.9909592 -0.9920981 -0.02312856 -0.08054226 0.08415814 -0.9859898 -0.9903314 -0.9964161 -0.09525227 -0.04160509 -0.04906309 -0.992766 -0.9945124 -0.9963034 14 "laying"
"2288" 0.2885709 -0.01475986 -0.1127315 -0.9912041 -0.9743226 -0.9819256 -0.2300187 0.5207253 0.8383571 -0.9914643 -0.9928559 -0.9896867 0.0763588 0.001547961 0.003039948 -0.9928644 -0.9919522 -0.9929917 -0.02774378 -0.0749682 0.08604124 -0.9834725 -0.9883475 -0.995414 -0.0983866 -0.032882 -0.05130014 -0.9939099 -0.9953589 -0.9955737 14 "laying"
"2289" 0.4515389 -0.03411207 -0.1385081 -0.851988 -0.865493 -0.9095313 -0.289775 0.50608 0.8642112 -0.7039691 -0.9293166 -0.9113975 0.001656489 -0.03627464 0.03913726 -0.947961 -0.9527977 -0.9646053 0.1123809 -0.396199 0.3928052 -0.9158637 -0.8997182 -0.8820378 -0.1582536 0.05049047 -0.1294841 -0.9580862 -0.9548696 -0.9660306 14 "laying"
"2290" 0.2591387 -0.02337111 -0.09200026 -0.9761771 -0.9625 -0.9772528 -0.2325285 0.4930851 0.8538217 -0.9541083 -0.9853737 -0.9758495 0.06446295 0.02037584 -0.004225015 -0.9867765 -0.984518 -0.9877519 0.02855272 -0.2299305 0.2232605 -0.9442648 -0.9419423 -0.9268846 -0.1326767 -0.005391646 -0.09678705 -0.9904586 -0.9881237 -0.9936218 14 "laying"
"2291" 0.2800137 -0.02307894 -0.09977581 -0.9778766 -0.9653287 -0.9686662 -0.2366662 0.4889748 0.8593444 -0.9743404 -0.9828961 -0.9698841 0.08866573 0.01042824 -0.01752956 -0.9879873 -0.9840911 -0.9850601 -0.02314675 -0.1149163 0.1189977 -0.9746664 -0.9663889 -0.962004 -0.1095901 -0.01519242 -0.08085282 -0.991561 -0.9905311 -0.9934686 14 "laying"
"2292" 0.283604 -0.01632364 -0.1121913 -0.9836824 -0.9744218 -0.9842602 -0.2368522 0.4861618 0.8620424 -0.9833237 -0.9958035 -0.9919537 0.07439561 0.01557115 0.003539951 -0.9882162 -0.9842187 -0.9849279 -0.03830366 -0.06112846 0.06673152 -0.9839847 -0.9808134 -0.9824031 -0.1018216 -0.03653821 -0.06390752 -0.9911325 -0.9905541 -0.9924314 14 "laying"
"2293" 0.2720788 -0.01896711 -0.1085234 -0.9878043 -0.9705709 -0.9878105 -0.2349226 0.4861685 0.860726 -0.9924575 -0.9968605 -0.9976765 0.08022155 0.01179923 0.005854983 -0.9883475 -0.9828716 -0.9873601 -0.04037065 -0.05329086 0.05955733 -0.9819713 -0.9842354 -0.9856255 -0.09208895 -0.05046697 -0.04656432 -0.986686 -0.9917913 -0.9922975 14 "laying"
"2294" 0.2986725 -0.01405212 -0.1116708 -0.9874268 -0.9683831 -0.982241 -0.2350969 0.4856387 0.8604533 -0.9890389 -0.9966202 -0.9981181 0.07744299 0.007803691 -0.002434885 -0.9883475 -0.9820265 -0.9835829 -0.03639967 -0.05888097 0.06832382 -0.9771725 -0.9838841 -0.9909656 -0.09995534 -0.03496619 -0.05102976 -0.9842702 -0.9914995 -0.9941977 14 "laying"
"2295" 0.2815444 -0.0188558 -0.1056773 -0.9804134 -0.9653316 -0.9775143 -0.2292743 0.4866538 0.8595345 -0.97749 -0.9917141 -0.9943587 0.0675326 -0.003275885 0.01532587 -0.991635 -0.9860638 -0.9851722 -0.03384237 -0.05826318 0.07394242 -0.9811018 -0.9848218 -0.9954754 -0.09557861 -0.0426153 -0.05163806 -0.9880294 -0.9929567 -0.9959399 14 "laying"
"2296" 0.2730033 -0.02093821 -0.1066417 -0.9809214 -0.9572133 -0.9718748 -0.2280167 0.4854499 0.8605882 -0.9833785 -0.9834912 -0.9855305 0.08448563 0.02183955 -0.01410203 -0.9921032 -0.984868 -0.9881183 -0.02554553 -0.0780751 0.08462727 -0.9763307 -0.9763734 -0.9950778 -0.0897777 -0.04940112 -0.05403676 -0.9880393 -0.9899073 -0.996489 14 "laying"
"2297" 0.2994981 -0.01222069 -0.1149901 -0.9815166 -0.9520306 -0.9673946 -0.2278205 0.4841619 0.8607556 -0.9764346 -0.9830687 -0.9809158 0.07470756 0.01793257 -0.01224587 -0.9916977 -0.9852371 -0.9870028 -0.02697631 -0.07725955 0.09035083 -0.974449 -0.9762452 -0.9959609 -0.1011652 -0.04208142 -0.05488225 -0.9862134 -0.9885959 -0.9968925 14 "laying"
"2298" 0.2775333 -0.01908365 -0.1064508 -0.9798731 -0.9514414 -0.9700323 -0.2211238 0.4864058 0.8582971 -0.9772455 -0.9826236 -0.9831515 0.07161953 0.01230669 0.002483805 -0.9909579 -0.9902123 -0.9914285 -0.02869541 -0.06594245 0.08675869 -0.9759051 -0.9817283 -0.9928904 -0.09896051 -0.03998001 -0.05420672 -0.9883274 -0.9905474 -0.9959761 14 "laying"
"2299" 0.2957797 -0.006371378 -0.1227834 -0.973622 -0.9325453 -0.9571906 -0.21981 0.4863898 0.85799 -0.9860916 -0.9811683 -0.982727 0.08706783 0.02288835 -0.005199794 -0.9912691 -0.9933977 -0.9900513 -0.01927175 -0.08245639 0.08521259 -0.9748918 -0.9755159 -0.9940991 -0.1025209 -0.03023922 -0.05421616 -0.9901132 -0.9915594 -0.9965045 14 "laying"
"2300" 0.300366 -0.009846024 -0.1165407 -0.9398171 -0.9215044 -0.9326928 -0.2147257 0.4927098 0.8530002 -0.9662452 -0.9578285 -0.9605619 0.07512668 -0.005205406 0.009444209 -0.9660096 -0.9878656 -0.9729941 -0.03161219 -0.09473277 0.08819681 -0.9627847 -0.9122996 -0.9673135 -0.1049561 -0.02489055 -0.05254548 -0.9618092 -0.9645245 -0.9735393 14 "laying"
"2301" 0.3495839 -0.02070983 -0.1191122 -0.908534 -0.9075661 -0.9011337 -0.2063618 0.4962596 0.8501694 -0.9751142 -0.9757293 -0.9808427 0.08961572 0.01037655 -0.05852553 -0.9468089 -0.9424417 -0.9520007 -0.006640681 -0.08542198 0.1140869 -0.925988 -0.8437536 -0.9083372 -0.03154082 0.009928108 0.0140303 -0.9401797 -0.9257333 -0.9392454 14 "laying"
"2302" 0.1821615 -0.1027737 -0.05190045 -0.5594893 -0.1470328 -0.121907 0.840265 -0.2243128 -0.3942488 -0.9328483 -0.8319333 -0.9393998 0.3488974 0.3978839 -0.1194883 -0.6615609 -0.4898819 -0.6158002 0.2261438 -0.2557033 -0.2214066 -0.5969827 -0.171074 -0.310784 -0.06024795 -0.3461214 -0.1402345 -0.6861999 -0.682233 -0.6879648 14 "walking"
"2303" 0.2278573 -0.04222468 -0.09937143 -0.5066817 -0.07299093 -0.01563841 0.8243181 -0.2617673 -0.3925385 -0.9697164 -0.9208666 -0.9512643 0.0754029 0.1497523 0.1778635 -0.5750172 -0.3705587 -0.5280942 0.03311987 -0.1270664 0.003212997 -0.5858201 -0.1231515 -0.2483759 -0.1577867 -0.02954223 0.04423505 -0.6157127 -0.5933516 -0.6502738 14 "walking"
"2304" 0.2518394 -0.01930675 -0.1214061 -0.4266368 -0.03784754 0.00171141 0.8226191 -0.2726848 -0.3944127 -0.9875011 -0.9671687 -0.9478864 0.1706673 -0.07783528 0.08411797 -0.4967886 -0.3342233 -0.4736923 -0.0359292 -0.09886807 0.08142769 -0.5981266 -0.08471341 -0.1307471 -0.1740856 -0.01633068 0.009667384 -0.6098693 -0.5327786 -0.5250711 14 "walking"
"2305" 0.3161372 0.008962705 -0.1238093 -0.3988081 -0.06376536 -0.00614968 0.8199013 -0.2766959 -0.3980866 -0.9825009 -0.9702611 -0.9514985 0.1090947 -0.06842871 -0.1197279 -0.4776151 -0.3690433 -0.4468952 -0.07541855 -0.02783572 0.08329262 -0.5748943 -0.07387921 -0.1063242 -0.1393287 0.02730615 -0.1068702 -0.5515198 -0.5469103 -0.5116051 14 "walking"
"2306" 0.3884462 0.04481703 -0.09919527 -0.429564 -0.03435946 0.015187 0.8206571 -0.266425 -0.3955194 -0.964293 -0.9180622 -0.9512782 0.01362756 -0.07070177 -0.2384351 -0.5090928 -0.3545739 -0.4266587 -0.07566193 -0.03358164 0.1270668 -0.5508584 -0.09680876 -0.1335737 -0.1330434 0.1534789 -0.02529477 -0.5042559 -0.5574885 -0.550533 14 "walking"
